 ,Label,Area,X,Y,Circ.,AR,Round,Solidity
1679,041172025_PRAS_DF4x_10x_Q4.jpg (red),83,1473.886,1843.416,0.946,1.145,0.873,0.902
1680,041172025_PRAS_DF4x_10x_Q4.jpg (red),141,2128.046,1846.940,0.904,1.274,0.785,0.910
1681,041172025_PRAS_DF4x_10x_Q4.jpg (red),80,2175.825,1844.900,0.944,1.113,0.898,0.894
1682,041172025_PRAS_DF4x_10x_Q4.jpg (red),73,1730.596,1845.678,0.942,1.103,0.907,0.896
1683,041172025_PRAS_DF4x_10x_Q4.jpg (red),53,123.764,1845.764,0.604,1.306,0.766,0.785
1684,041172025_PRAS_DF4x_10x_Q4.jpg (red),87,2251.649,1847.328,0.830,1.413,0.708,0.837
1685,041172025_PRAS_DF4x_10x_Q4.jpg (red),61,2291.828,1856.451,0.251,7.567,0.132,0.753
1686,041172025_PRAS_DF4x_10x_Q4.jpg (red),12,440.667,1849.833,0.851,1.515,0.660,0.774
1687,041172025_PRAS_DF4x_10x_Q4.jpg (red),50,528.340,1851.540,0.645,1.222,0.818,0.833
1688,041172025_PRAS_DF4x_10x_Q4.jpg (red),50,1015.640,1852.300,0.767,1.682,0.594,0.813
1689,041172025_PRAS_DF4x_10x_Q4.jpg (red),44,1088.114,1853.727,0.847,1.623,0.616,0.854
1690,041172025_PRAS_DF4x_10x_Q4.jpg (red),69,1449.196,1854.514,0.976,1.272,0.786,0.896
1691,041172025_PRAS_DF4x_10x_Q4.jpg (red),84,2166.750,1855.238,0.957,1.178,0.849,0.913
1692,041172025_PRAS_DF4x_10x_Q4.jpg (red),67,926.963,1856.082,0.820,1.205,0.830,0.848
1693,041172025_PRAS_DF4x_10x_Q4.jpg (red),78,1789.231,1856.077,0.846,1.489,0.672,0.852
1694,041172025_PRAS_DF4x_10x_Q4.jpg (red),38,473.579,1857.289,0.843,1.105,0.905,0.874
1695,041172025_PRAS_DF4x_10x_Q4.jpg (red),71,566.768,1858.331,0.966,1.147,0.872,0.916
1696,041172025_PRAS_DF4x_10x_Q4.jpg (red),108,1110.815,1860.324,0.967,1.006,0.994,0.915
1697,041172025_PRAS_DF4x_10x_Q4.jpg (red),47,1996.968,1858.032,0.947,1.255,0.797,0.879
1698,041172025_PRAS_DF4x_10x_Q4.jpg (red),72,2119.444,1861.375,0.881,1.266,0.790,0.852
1699,041172025_PRAS_DF4x_10x_Q4.jpg (red),72,987.681,1861.792,0.980,1.196,0.836,0.929
1700,041172025_PRAS_DF4x_10x_Q4.jpg (red),18,940.667,1864.111,0.687,1.591,0.628,0.783
1701,041172025_PRAS_DF4x_10x_Q4.jpg (red),118,23.246,1870.008,0.964,1.060,0.944,0.937
1702,041172025_PRAS_DF4x_10x_Q4.jpg (red),106,1453.840,1869.406,0.962,1.092,0.916,0.930
1703,041172025_PRAS_DF4x_10x_Q4.jpg (red),43,189.337,1869.105,0.776,1.528,0.654,0.835
1704,041172025_PRAS_DF4x_10x_Q4.jpg (red),78,1556.577,1870.410,0.889,1.485,0.674,0.891
1705,041172025_PRAS_DF4x_10x_Q4.jpg (red),28,257.321,1868.964,0.575,1.963,0.509,0.691
1706,041172025_PRAS_DF4x_10x_Q4.jpg (red),81,1662.426,1871.969,0.837,1.211,0.826,0.857
1707,041172025_PRAS_DF4x_10x_Q4.jpg (red),52,569.596,1874.558,0.592,1.674,0.598,0.743
1708,041172025_PRAS_DF4x_10x_Q4.jpg (red),35,961.329,1875.214,0.620,1.344,0.744,0.714
1709,041172025_PRAS_DF4x_10x_Q4.jpg (red),7,1215.071,1872.214,0.621,2.069,0.483,0.700
1710,041172025_PRAS_DF4x_10x_Q4.jpg (red),36,191.889,1875.583,0.903,1.491,0.671,0.847
1711,041172025_PRAS_DF4x_10x_Q4.jpg (red),44,272.932,1877.227,0.887,1.420,0.704,0.907
1712,041172025_PRAS_DF4x_10x_Q4.jpg (red),83,1794.837,1877.355,0.946,1.251,0.799,0.907
1713,041172025_PRAS_DF4x_10x_Q4.jpg (red),87,873.661,1879.075,0.957,1.175,0.851,0.926
1714,041172025_PRAS_DF4x_10x_Q4.jpg (red),9,750.944,1877.278,0.832,2.386,0.419,0.947
1715,041172025_PRAS_DF4x_10x_Q4.jpg (red),43,940.779,1879.779,0.776,1.699,0.589,0.796
1716,041172025_PRAS_DF4x_10x_Q4.jpg (red),85,1573.147,1881.100,0.935,1.173,0.853,0.904
1717,041172025_PRAS_DF4x_10x_Q4.jpg (red),105,2147.157,1884.281,0.941,1.388,0.721,0.913
1718,041172025_PRAS_DF4x_10x_Q4.jpg (red),5,753.300,1880.900,1.000,1.553,0.644,0.909
1719,041172025_PRAS_DF4x_10x_Q4.jpg (red),43,1312.616,1885.314,0.526,1.918,0.521,0.775
1720,041172025_PRAS_DF4x_10x_Q4.jpg (red),52,1797.154,1886.712,0.939,1.181,0.847,0.867
1721,041172025_PRAS_DF4x_10x_Q4.jpg (red),23,60.022,1888.630,0.964,1.576,0.634,0.902
1722,041172025_PRAS_DF4x_10x_Q4.jpg (red),37,1139.608,1888.797,0.948,1.188,0.842,0.881
1723,041172025_PRAS_DF4x_10x_Q4.jpg (red),12,64.250,1888.583,0.967,1.756,0.570,0.889
1724,041172025_PRAS_DF4x_10x_Q4.jpg (red),41,1162.500,1891.110,0.884,1.324,0.755,0.854
1725,041172025_PRAS_DF4x_10x_Q4.jpg (red),37,1743.311,1890.554,0.881,1.617,0.618,0.860
1726,041172025_PRAS_DF4x_10x_Q4.jpg (red),36,1201.361,1891.694,0.776,1.319,0.758,0.857
1727,041172025_PRAS_DF4x_10x_Q4.jpg (red),52,1304.404,1892.173,0.825,1.414,0.707,0.867
1728,041172025_PRAS_DF4x_10x_Q4.jpg (red),24,1533.042,1890.375,0.615,1.331,0.751,0.727
1729,041172025_PRAS_DF4x_10x_Q4.jpg (red),76,1838.592,1896.013,0.836,1.266,0.790,0.844
1730,041172025_PRAS_DF4x_10x_Q4.jpg (red),65,2019.269,1896.162,0.920,1.294,0.773,0.884
1731,041172025_PRAS_DF4x_10x_Q4.jpg (red),17,9.676,1896.265,0.763,1.994,0.502,0.791
1732,041172025_PRAS_DF4x_10x_Q4.jpg (red),38,1010.500,1897.868,0.618,1.529,0.654,0.792
1733,041172025_PRAS_DF4x_10x_Q4.jpg (red),9,2292.056,1897.167,0.585,2.153,0.464,0.750
1734,041172025_PRAS_DF4x_10x_Q4.jpg (red),49,286.969,1900.378,0.570,1.704,0.587,0.676
1735,041172025_PRAS_DF4x_10x_Q4.jpg (red),27,900.500,1899.537,0.772,2.009,0.498,0.783
1736,041172025_PRAS_DF4x_10x_Q4.jpg (red),105,925.005,1902.110,0.941,1.106,0.904,0.905
1737,041172025_PRAS_DF4x_10x_Q4.jpg (red),39,417.551,1903.756,0.704,1.688,0.592,0.780
1738,041172025_PRAS_DF4x_10x_Q4.jpg (red),47,2031.032,1904.415,0.947,1.456,0.687,0.895
1739,041172025_PRAS_DF4x_10x_Q4.jpg (red),56,163.054,1906.839,0.696,1.405,0.712,0.842
1740,041172025_PRAS_DF4x_10x_Q4.jpg (red),60,649.417,1906.583,0.674,1.065,0.939,0.828
1741,041172025_PRAS_DF4x_10x_Q4.jpg (red),87,737.810,1907.006,0.724,1.243,0.804,0.857
1742,041172025_PRAS_DF4x_10x_Q4.jpg (red),6,1203.667,1904.667,1.000,1.291,0.775,0.800
1743,041172025_PRAS_DF4x_10x_Q4.jpg (red),19,87.711,1906.868,0.796,1.770,0.565,0.809
1744,041172025_PRAS_DF4x_10x_Q4.jpg (red),31,1137.435,1907.597,0.838,1.614,0.620,0.838
1745,041172025_PRAS_DF4x_10x_Q4.jpg (red),50,1448.540,1909.260,1.000,1.090,0.917,0.909
1746,041172025_PRAS_DF4x_10x_Q4.jpg (red),102,1332.941,1911.275,0.886,1.343,0.744,0.899
1747,041172025_PRAS_DF4x_10x_Q4.jpg (red),90,42.811,1913.000,0.912,1.167,0.857,0.900
1748,041172025_PRAS_DF4x_10x_Q4.jpg (red),21,91.071,1910.262,0.880,1.626,0.615,0.840
1749,041172025_PRAS_DF4x_10x_Q4.jpg (red),49,1258.051,1913.765,0.591,1.664,0.601,0.748
1750,041172025_PRAS_DF4x_10x_Q4.jpg (red),45,57.322,1917.900,0.732,1.649,0.607,0.818
1751,041172025_PRAS_DF4x_10x_Q4.jpg (red),41,247.695,1915.988,0.843,1.751,0.571,0.872
1752,041172025_PRAS_DF4x_10x_Q4.jpg (red),52,634.000,1917.923,1.000,1.067,0.938,0.920
1753,041172025_PRAS_DF4x_10x_Q4.jpg (red),20,683.650,1915.800,0.838,1.615,0.619,0.851
1754,041172025_PRAS_DF4x_10x_Q4.jpg (red),49,1160.663,1919.541,0.831,1.531,0.653,0.867
1755,041172025_PRAS_DF4x_10x_Q4.jpg (red),238,1450.004,1927.046,0.390,4.188,0.239,0.707
1756,041172025_PRAS_DF4x_10x_Q4.jpg (red),47,2101.564,1917.989,0.812,1.661,0.602,0.817
1757,041172025_PRAS_DF4x_10x_Q4.jpg (red),73,2208.801,1920.007,0.894,1.134,0.882,0.890
1758,041172025_PRAS_DF4x_10x_Q4.jpg (red),25,1475.820,1917.340,0.468,4.415,0.226,0.833
1759,041172025_PRAS_DF4x_10x_Q4.jpg (red),83,1830.994,1920.054,0.803,1.555,0.643,0.847
1760,041172025_PRAS_DF4x_10x_Q4.jpg (red),99,2159.045,1922.318,0.715,1.419,0.705,0.798
1761,041172025_PRAS_DF4x_10x_Q4.jpg (red),7,2290.786,1918.071,0.647,2.982,0.335,0.824
1762,041172025_PRAS_DF4x_10x_Q4.jpg (red),65,1571.762,1921.577,0.905,1.136,0.880,0.890
1763,041172025_PRAS_DF4x_10x_Q4.jpg (red),31,236.500,1923.403,0.838,1.368,0.731,0.849
1764,041172025_PRAS_DF4x_10x_Q4.jpg (red),68,1642.838,1925.794,0.926,1.339,0.747,0.901
1765,041172025_PRAS_DF4x_10x_Q4.jpg (red),11,1044.045,1923.864,1.000,1.139,0.878,0.815
1766,041172025_PRAS_DF4x_10x_Q4.jpg (red),74,1472.378,1931.405,0.498,2.250,0.444,0.787
1767,041172025_PRAS_DF4x_10x_Q4.jpg (red),22,968.591,1926.409,1.000,1.101,0.908,0.936
1768,041172025_PRAS_DF4x_10x_Q4.jpg (red),62,1960.452,1931.161,0.787,1.719,0.582,0.810
1769,041172025_PRAS_DF4x_10x_Q4.jpg (red),69,457.587,1933.920,0.939,1.087,0.920,0.902
1770,041172025_PRAS_DF4x_10x_Q4.jpg (red),37,1421.878,1931.716,1.000,1.419,0.705,0.892
1771,041172025_PRAS_DF4x_10x_Q4.jpg (red),63,1270.119,1935.452,0.983,1.113,0.898,0.900
1772,041172025_PRAS_DF4x_10x_Q4.jpg (red),28,1251.821,1936.000,0.867,1.170,0.854,0.824
1773,041172025_PRAS_DF4x_10x_Q4.jpg (red),71,1509.500,1938.077,0.966,1.148,0.871,0.928
1774,041172025_PRAS_DF4x_10x_Q4.jpg (red),51,1995.461,1938.010,0.881,1.121,0.892,0.872
1775,041172025_PRAS_DF4x_10x_Q4.jpg (red),100,2245.590,1940.130,0.937,1.163,0.860,0.909
1776,041172025_PRAS_DF4x_10x_Q4.jpg (red),45,1389.567,1939.944,1.000,1.114,0.898,0.918
1777,041172025_PRAS_DF4x_10x_Q4.jpg (red),98,1200.041,1943.133,0.961,1.249,0.800,0.929
1778,041172025_PRAS_DF4x_10x_Q4.jpg (red),67,1434.336,1942.590,0.912,1.073,0.932,0.905
1779,041172025_PRAS_DF4x_10x_Q4.jpg (red),42,2014.214,1940.881,0.846,1.637,0.611,0.824
1780,041172025_PRAS_DF4x_10x_Q4.jpg (red),55,534.536,1943.536,0.933,1.223,0.818,0.859
1781,041172025_PRAS_DF4x_10x_Q4.jpg (red),45,1703.811,1942.767,0.998,1.089,0.918,0.865
1782,041172025_PRAS_DF4x_10x_Q4.jpg (red),39,1295.526,1942.731,0.929,1.500,0.667,0.886
1783,041172025_PRAS_DF4x_10x_Q4.jpg (red),86,2074.372,1945.837,0.901,1.277,0.783,0.882
1784,041172025_PRAS_DF4x_10x_Q4.jpg (red),27,1463.796,1944.981,0.730,2.083,0.480,0.831
1785,041172025_PRAS_DF4x_10x_Q4.jpg (red),45,1766.167,1945.544,0.970,1.154,0.867,0.909
1786,041172025_PRAS_DF4x_10x_Q4.jpg (red),20,631.950,1947.850,0.674,1.396,0.716,0.727
1787,041172025_PRAS_DF4x_10x_Q4.jpg (red),42,1447.524,1947.714,0.888,1.397,0.716,0.866
1788,041172025_PRAS_DF4x_10x_Q4.jpg (red),85,1544.276,1948.641,0.968,1.050,0.953,0.924
1789,041172025_PRAS_DF4x_10x_Q4.jpg (red),60,1634.900,1948.183,0.746,1.045,0.957,0.845
1790,041172025_PRAS_DF4x_10x_Q4.jpg (red),86,2102.128,1948.988,0.889,1.403,0.713,0.873
1791,041172025_PRAS_DF4x_10x_Q4.jpg (red),7,2291.500,1947.500,0.400,7.000,0.143,1.000
1792,041172025_PRAS_DF4x_10x_Q4.jpg (red),119,2130.113,1950.592,0.783,1.331,0.751,0.869
1793,041172025_PRAS_DF4x_10x_Q4.jpg (red),36,871.194,1951.333,0.857,1.286,0.777,0.857
1794,041172025_PRAS_DF4x_10x_Q4.jpg (red),67,1301.694,1952.440,0.898,1.420,0.704,0.876
1795,041172025_PRAS_DF4x_10x_Q4.jpg (red),155,1436.416,1957.926,0.321,1.951,0.512,0.687
1796,041172025_PRAS_DF4x_10x_Q4.jpg (red),15,1456.367,1949.567,0.976,1.399,0.715,0.882
1797,041172025_PRAS_DF4x_10x_Q4.jpg (red),25,1487.620,1952.460,0.821,1.207,0.829,0.781
1798,041172025_PRAS_DF4x_10x_Q4.jpg (red),39,801.654,1953.551,0.929,1.166,0.857,0.897
1799,041172025_PRAS_DF4x_10x_Q4.jpg (red),7,1403.500,1953.214,1.000,1.069,0.936,0.875
1800,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,1453.115,1954.038,1.000,1.450,0.690,0.897
1801,041172025_PRAS_DF4x_10x_Q4.jpg (red),21,2292.452,1955.881,0.772,2.683,0.373,0.933
1802,041172025_PRAS_DF4x_10x_Q4.jpg (red),105,1017.890,1960.681,0.941,1.222,0.819,0.909
1803,041172025_PRAS_DF4x_10x_Q4.jpg (red),22,1491.591,1958.364,0.643,2.188,0.457,0.830
1804,041172025_PRAS_DF4x_10x_Q4.jpg (red),112,1391.545,1963.589,0.960,1.148,0.871,0.922
1805,041172025_PRAS_DF4x_10x_Q4.jpg (red),37,1035.284,1962.581,0.948,1.489,0.672,0.902
1806,041172025_PRAS_DF4x_10x_Q4.jpg (red),18,1478.556,1961.278,0.645,2.475,0.404,0.800
1807,041172025_PRAS_DF4x_10x_Q4.jpg (red),5,1971.100,1961.300,1.000,1.553,0.644,0.909
1808,041172025_PRAS_DF4x_10x_Q4.jpg (red),71,2072.007,1966.134,0.902,1.083,0.924,0.855
1809,041172025_PRAS_DF4x_10x_Q4.jpg (red),32,701.594,1965.531,0.645,1.645,0.608,0.790
1810,041172025_PRAS_DF4x_10x_Q4.jpg (red),71,2258.162,1967.796,0.821,1.524,0.656,0.882
1811,041172025_PRAS_DF4x_10x_Q4.jpg (red),55,218.064,1968.045,1.000,1.053,0.950,0.932
1812,041172025_PRAS_DF4x_10x_Q4.jpg (red),139,1071.939,1970.701,0.915,1.077,0.928,0.903
1813,041172025_PRAS_DF4x_10x_Q4.jpg (red),96,422.312,1971.771,0.798,1.564,0.639,0.877
1814,041172025_PRAS_DF4x_10x_Q4.jpg (red),53,1228.255,1969.198,0.939,1.134,0.882,0.855
1815,041172025_PRAS_DF4x_10x_Q4.jpg (red),32,1418.156,1968.156,0.914,1.213,0.824,0.831
1816,041172025_PRAS_DF4x_10x_Q4.jpg (red),22,1486.500,1968.909,0.474,2.973,0.336,0.629
1817,041172025_PRAS_DF4x_10x_Q4.jpg (red),20,32.650,1970.450,0.838,1.784,0.560,0.870
1818,041172025_PRAS_DF4x_10x_Q4.jpg (red),18,580.389,1973.167,0.558,1.678,0.596,0.679
1819,041172025_PRAS_DF4x_10x_Q4.jpg (red),39,1317.885,1972.603,0.902,1.515,0.660,0.918
1820,041172025_PRAS_DF4x_10x_Q4.jpg (red),28,1448.679,1974.286,1.000,1.451,0.689,0.903
1821,041172025_PRAS_DF4x_10x_Q4.jpg (red),106,2119.453,1976.972,0.932,1.189,0.841,0.922
1822,041172025_PRAS_DF4x_10x_Q4.jpg (red),73,676.226,1977.034,0.894,1.173,0.853,0.859
1823,041172025_PRAS_DF4x_10x_Q4.jpg (red),33,102.803,1976.591,0.828,1.735,0.576,0.815
1824,041172025_PRAS_DF4x_10x_Q4.jpg (red),25,880.380,1976.060,0.714,1.729,0.578,0.769
1825,041172025_PRAS_DF4x_10x_Q4.jpg (red),20,1438.150,1975.750,0.925,1.317,0.759,0.909
1826,041172025_PRAS_DF4x_10x_Q4.jpg (red),105,2096.500,1979.643,0.848,1.350,0.741,0.890
1827,041172025_PRAS_DF4x_10x_Q4.jpg (red),15,123.500,1977.500,1.000,1.667,0.600,1.000
1828,041172025_PRAS_DF4x_10x_Q4.jpg (red),65,200.515,1981.254,0.997,1.125,0.889,0.897
1829,041172025_PRAS_DF4x_10x_Q4.jpg (red),74,225.108,1981.568,1.000,1.151,0.869,0.937
1830,041172025_PRAS_DF4x_10x_Q4.jpg (red),33,1151.985,1979.348,0.803,1.789,0.559,0.857
1831,041172025_PRAS_DF4x_10x_Q4.jpg (red),11,1476.136,1978.682,0.780,2.315,0.432,0.786
1832,041172025_PRAS_DF4x_10x_Q4.jpg (red),66,1443.500,1986.303,0.682,1.623,0.616,0.786
1833,041172025_PRAS_DF4x_10x_Q4.jpg (red),86,2007.895,1985.314,0.980,1.104,0.906,0.925
1834,041172025_PRAS_DF4x_10x_Q4.jpg (red),17,1.324,1985.794,0.786,2.133,0.469,0.919
1835,041172025_PRAS_DF4x_10x_Q4.jpg (red),36,951.972,1985.028,0.815,1.548,0.646,0.857
1836,041172025_PRAS_DF4x_10x_Q4.jpg (red),68,1305.279,1986.603,0.962,1.176,0.850,0.913
1837,041172025_PRAS_DF4x_10x_Q4.jpg (red),5,2291.700,1984.700,0.674,2.749,0.364,0.769
1838,041172025_PRAS_DF4x_10x_Q4.jpg (red),55,1569.427,1987.755,0.910,1.387,0.721,0.894
1839,041172025_PRAS_DF4x_10x_Q4.jpg (red),65,187.100,1989.469,0.715,1.459,0.686,0.844
1840,041172025_PRAS_DF4x_10x_Q4.jpg (red),99,436.823,1990.460,0.745,1.499,0.667,0.861
1841,041172025_PRAS_DF4x_10x_Q4.jpg (red),10,1456.300,1987.400,0.709,2.209,0.453,0.769
1842,041172025_PRAS_DF4x_10x_Q4.jpg (red),87,571.362,1991.454,0.925,1.167,0.857,0.906
1843,041172025_PRAS_DF4x_10x_Q4.jpg (red),76,1182.737,1990.474,0.959,1.156,0.865,0.938
1844,041172025_PRAS_DF4x_10x_Q4.jpg (red),33,234.712,1994.833,0.965,1.372,0.729,0.892
1845,041172025_PRAS_DF4x_10x_Q4.jpg (red),21,548.833,1994.214,0.880,1.726,0.579,0.875
1846,041172025_PRAS_DF4x_10x_Q4.jpg (red),35,941.386,1994.900,0.947,1.086,0.921,0.864
1847,041172025_PRAS_DF4x_10x_Q4.jpg (red),52,8.558,1996.827,0.646,1.322,0.757,0.776
1848,041172025_PRAS_DF4x_10x_Q4.jpg (red),41,1688.671,1997.427,0.571,1.502,0.666,0.739
1849,041172025_PRAS_DF4x_10x_Q4.jpg (red),90,2211.767,1999.144,0.900,1.246,0.802,0.887
1850,041172025_PRAS_DF4x_10x_Q4.jpg (red),30,728.933,1998.933,0.857,1.235,0.810,0.800
1851,041172025_PRAS_DF4x_10x_Q4.jpg (red),54,1290.648,1999.870,0.916,1.407,0.711,0.871
1852,041172025_PRAS_DF4x_10x_Q4.jpg (red),65,1252.454,2001.977,0.838,1.283,0.779,0.855
1853,041172025_PRAS_DF4x_10x_Q4.jpg (red),9,693.833,1999.611,1.000,1.340,0.746,0.857
1854,041172025_PRAS_DF4x_10x_Q4.jpg (red),43,1810.081,2000.849,0.827,1.526,0.655,0.843
1855,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,699.577,2001.808,0.922,1.453,0.688,0.812
1856,041172025_PRAS_DF4x_10x_Q4.jpg (red),32,1344.750,2005.625,0.865,1.617,0.618,0.877
1857,041172025_PRAS_DF4x_10x_Q4.jpg (red),50,1499.600,2006.080,0.919,1.154,0.866,0.909
1858,041172025_PRAS_DF4x_10x_Q4.jpg (red),35,918.243,2006.986,0.661,1.856,0.539,0.787
1859,041172025_PRAS_DF4x_10x_Q4.jpg (red),46,1590.913,2008.283,0.885,1.163,0.860,0.860
1860,041172025_PRAS_DF4x_10x_Q4.jpg (red),84,196.036,2012.060,0.787,1.331,0.751,0.889
1861,041172025_PRAS_DF4x_10x_Q4.jpg (red),62,2008.500,2011.484,0.721,1.745,0.573,0.785
1862,041172025_PRAS_DF4x_10x_Q4.jpg (red),64,567.469,2012.625,0.838,1.500,0.667,0.865
1863,041172025_PRAS_DF4x_10x_Q4.jpg (red),42,1674.262,2009.881,0.758,1.572,0.636,0.771
1864,041172025_PRAS_DF4x_10x_Q4.jpg (red),62,2075.355,2011.839,0.844,1.762,0.568,0.912
1865,041172025_PRAS_DF4x_10x_Q4.jpg (red),70,1566.886,2012.086,0.582,1.454,0.688,0.814
1866,041172025_PRAS_DF4x_10x_Q4.jpg (red),11,2291.045,2010.955,0.659,3.129,0.320,0.917
1867,041172025_PRAS_DF4x_10x_Q4.jpg (red),72,521.347,2014.111,0.965,1.196,0.836,0.878
1868,041172025_PRAS_DF4x_10x_Q4.jpg (red),136,1344.551,2018.787,0.726,1.315,0.760,0.855
1869,041172025_PRAS_DF4x_10x_Q4.jpg (red),68,1330.309,2017.324,0.926,1.188,0.842,0.901
1870,041172025_PRAS_DF4x_10x_Q4.jpg (red),38,2231.579,2015.868,0.803,1.500,0.667,0.817
1871,041172025_PRAS_DF4x_10x_Q4.jpg (red),111,1273.374,2018.968,0.964,1.141,0.876,0.917
1872,041172025_PRAS_DF4x_10x_Q4.jpg (red),40,803.800,2017.650,0.791,1.490,0.671,0.842
1873,041172025_PRAS_DF4x_10x_Q4.jpg (red),55,114.482,2019.027,0.673,1.474,0.678,0.786
1874,041172025_PRAS_DF4x_10x_Q4.jpg (red),86,384.965,2020.198,0.994,1.062,0.941,0.940
1875,041172025_PRAS_DF4x_10x_Q4.jpg (red),48,399.521,2019.938,0.967,1.145,0.873,0.906
1876,041172025_PRAS_DF4x_10x_Q4.jpg (red),48,540.167,2023.729,0.986,1.240,0.807,0.932
1877,041172025_PRAS_DF4x_10x_Q4.jpg (red),61,235.156,2026.254,0.863,1.418,0.705,0.853
1878,041172025_PRAS_DF4x_10x_Q4.jpg (red),63,1491.087,2028.008,0.983,1.253,0.798,0.906
1879,041172025_PRAS_DF4x_10x_Q4.jpg (red),18,1670.889,2026.944,0.895,1.282,0.780,0.878
1880,041172025_PRAS_DF4x_10x_Q4.jpg (red),29,132.983,2028.672,0.691,1.686,0.593,0.734
1881,041172025_PRAS_DF4x_10x_Q4.jpg (red),40,788.425,2029.475,1.000,1.234,0.810,0.920
1882,041172025_PRAS_DF4x_10x_Q4.jpg (red),92,1731.630,2033.196,0.765,1.381,0.724,0.825
1883,041172025_PRAS_DF4x_10x_Q4.jpg (red),44,2010.159,2030.023,0.863,1.585,0.631,0.907
1884,041172025_PRAS_DF4x_10x_Q4.jpg (red),89,1805.657,2032.275,0.878,1.459,0.686,0.873
1885,041172025_PRAS_DF4x_10x_Q4.jpg (red),59,998.398,2032.432,0.959,1.104,0.906,0.881
1886,041172025_PRAS_DF4x_10x_Q4.jpg (red),60,951.933,2036.717,0.555,1.540,0.650,0.769
1887,041172025_PRAS_DF4x_10x_Q4.jpg (red),78,2168.077,2035.846,1.000,1.088,0.919,0.929
1888,041172025_PRAS_DF4x_10x_Q4.jpg (red),80,546.737,2036.925,0.925,1.320,0.757,0.930
1889,041172025_PRAS_DF4x_10x_Q4.jpg (red),89,602.489,2037.635,0.873,1.395,0.717,0.913
1890,041172025_PRAS_DF4x_10x_Q4.jpg (red),72,1222.181,2036.250,0.943,1.114,0.897,0.917
1891,041172025_PRAS_DF4x_10x_Q4.jpg (red),108,1644.583,2038.269,0.812,1.334,0.750,0.864
1892,041172025_PRAS_DF4x_10x_Q4.jpg (red),34,165.235,2036.676,0.941,1.139,0.878,0.907
1893,041172025_PRAS_DF4x_10x_Q4.jpg (red),11,2292.500,2037.955,0.509,3.782,0.264,0.733
1894,041172025_PRAS_DF4x_10x_Q4.jpg (red),68,1491.368,2039.912,0.877,1.131,0.885,0.861
1895,041172025_PRAS_DF4x_10x_Q4.jpg (red),41,645.817,2039.159,0.928,1.414,0.707,0.891
1896,041172025_PRAS_DF4x_10x_Q4.jpg (red),61,1061.943,2041.893,1.000,1.084,0.923,0.931
1897,041172025_PRAS_DF4x_10x_Q4.jpg (red),107,2227.472,2043.182,0.890,1.154,0.867,0.870
1898,041172025_PRAS_DF4x_10x_Q4.jpg (red),11,1480.500,2040.409,0.976,1.454,0.688,0.846
1899,041172025_PRAS_DF4x_10x_Q4.jpg (red),10,737.800,2041.100,0.806,1.894,0.528,0.833
1900,041172025_PRAS_DF4x_10x_Q4.jpg (red),31,1382.532,2043.887,0.960,1.394,0.718,0.861
1901,041172025_PRAS_DF4x_10x_Q4.jpg (red),92,1228.315,2049.337,0.932,1.241,0.806,0.911
1902,041172025_PRAS_DF4x_10x_Q4.jpg (red),52,505.346,2049.788,0.797,1.187,0.842,0.852
1903,041172025_PRAS_DF4x_10x_Q4.jpg (red),46,85.609,2051.043,0.641,1.396,0.716,0.800
1904,041172025_PRAS_DF4x_10x_Q4.jpg (red),71,895.415,2054.063,0.916,1.202,0.832,0.893
1905,041172025_PRAS_DF4x_10x_Q4.jpg (red),67,1639.097,2052.754,0.948,1.115,0.897,0.887
1906,041172025_PRAS_DF4x_10x_Q4.jpg (red),123,2025.541,2054.939,0.818,1.455,0.687,0.891
1907,041172025_PRAS_DF4x_10x_Q4.jpg (red),10,2292.500,2050.000,1.000,1.551,0.645,0.909
1908,041172025_PRAS_DF4x_10x_Q4.jpg (red),80,647.138,2053.700,0.959,1.098,0.911,0.920
1909,041172025_PRAS_DF4x_10x_Q4.jpg (red),79,1887.044,2053.589,0.869,1.203,0.831,0.873
1910,041172025_PRAS_DF4x_10x_Q4.jpg (red),60,1467.983,2059.017,0.905,1.562,0.640,0.870
1911,041172025_PRAS_DF4x_10x_Q4.jpg (red),60,296.733,2060.050,0.952,1.189,0.841,0.923
1912,041172025_PRAS_DF4x_10x_Q4.jpg (red),40,104.650,2061.950,0.953,1.115,0.897,0.870
1913,041172025_PRAS_DF4x_10x_Q4.jpg (red),31,442.597,2061.952,0.668,2.059,0.486,0.765
1914,041172025_PRAS_DF4x_10x_Q4.jpg (red),44,24.273,2063.750,0.930,1.414,0.707,0.863
1915,041172025_PRAS_DF4x_10x_Q4.jpg (red),62,1270.516,2065.097,0.984,1.116,0.896,0.939
1916,041172025_PRAS_DF4x_10x_Q4.jpg (red),76,1793.395,2066.342,0.681,1.526,0.655,0.809
1917,041172025_PRAS_DF4x_10x_Q4.jpg (red),14,2292.214,2066.857,0.515,3.039,0.329,0.737
1918,041172025_PRAS_DF4x_10x_Q4.jpg (red),75,1852.433,2068.873,1.000,1.093,0.915,0.915
1919,041172025_PRAS_DF4x_10x_Q4.jpg (red),131,2055.263,2072.095,0.886,1.212,0.825,0.885
1920,041172025_PRAS_DF4x_10x_Q4.jpg (red),73,117.623,2070.363,0.907,1.440,0.694,0.880
